,id,id_gen,entity,relation,value,probability,source,action,iteration,entity_words,value_word,entity_letters,value_letters,has_probability,e_generalizations,e_instancetype,e_populate,e_antireflexive,e_antisymmetric,e_range,v_generalizations,v_instancetype,v_populate,v_antireflexive,v_antisymmetric,v_range,label
10110,738724,x100004864,mumbai,cityhascompanyoffice,indian,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,6,6,1,,,,,,,,,,,,,1
10111,738725,x100004865,kolkata,cityhascompanyoffice,indian,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,7,6,1,,,,,,,,,,,,,1
10112,738726,x100004866,calcutta,cityhascompanyoffice,indian,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,8,6,1,,,,,,,,,,,,,1
10113,738727,x100004867,irvine,cityhascompanyoffice,mazda,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,6,5,1,,,,,,,,,,,,,1
10114,738728,x100004868,omaha,cityhascompanyoffice,midwest,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,5,7,1,,,,,,,,,,,,,1
10115,738729,x100004869,podgorica,cityhascompanyoffice,montenegro_airlines,1,"[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,49,1,2,9,18,1,,,,,,,,,,,,,1
10116,738730,x100004870,london,cityhascompanyoffice,national,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,6,8,1,,,,,,,,,,,,,1
10117,738731,x100004871,indianapolis,cityhascompanyoffice,ncaa,1,"[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,49,1,1,12,4,1,,,,,,,,,,,,,1
10118,738732,x100004872,gaithersburg,cityhascompanyoffice,nist,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,12,4,1,,,,,,,,,,,,,1
10119,738733,x100004873,vienna,cityhascompanyoffice,opec,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,6,4,1,,,,,,,,,,,,,1
10120,738734,x100004874,evanston,cityhascompanyoffice,rotary_international,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,2,8,19,1,,,,,,,,,,,,,1
10121,738735,x100004875,johannesburg,cityhascompanyoffice,south_african,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,2,12,12,1,,,,,,,,,,,,,1
10122,738736,x100004876,baltimore,cityhascompanyoffice,ssa,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,9,3,1,,,,,,,,,,,,,1
10123,738737,x100004877,bangkok,cityhascompanyoffice,thai_airways_international,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,3,7,24,1,,,,,,,,,,,,,1
10124,738738,x100004878,new_york,cityhascompanyoffice,un,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,2,1,7,2,1,,,,,,,,,,,,,1
10125,738739,x100004879,geneva,cityhascompanyoffice,un,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,6,2,1,,,,,,,,,,,,,1
10126,738740,x100004880,gaza,cityhascompanyoffice,un,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,4,2,1,,,,,,,,,,,,,1
10127,738741,x100004881,new_york_city,cityhascompanyoffice,un,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,3,1,11,2,1,,,,,,,,,,,,,1
10128,738742,x100004882,paris,cityhascompanyoffice,unesco,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,1,1,5,6,1,,,,,,,,,,,,,1
10129,738743,x100004883,new_york,cityhascompanyoffice,unicef,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,2,1,7,6,1,,,,,,,,,,,,,1
10130,738744,x100004884,london_heathrow,cityhascompanyoffice,united,1,[MBL-Iter:49-2010/02/07-02:45:38-From ErrorBasedIntegrator (CBL)-inverse],,49,2,1,14,6,1,,,,,,,,,,,,,1
10131,738745,x100004885,frankfurt,cityhascompanyoffice,air_berlin,1,[MBL-Iter:50-2010/02/09-02:38:11-From ErrorBasedIntegrator (CBL)-inverse],,50,1,2,9,9,1,,,,,,,,,,,,,1
10132,738746,x100004886,berlin,cityhascompanyoffice,air_berlin,1,[MBL-Iter:50-2010/02/09-02:38:11-From ErrorBasedIntegrator (CBL)-inverse],,50,1,2,6,9,1,,,,,,,,,,,,,1
10133,738747,x100004887,vienna,cityhascompanyoffice,austrian_airlines,1,"[MBL-Iter:50-2010/02/09-02:38:11-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,50,1,2,6,16,1,,,,,,,,,,,,,1
10134,738748,x100004888,kuala_lumpur,cityhascompanyoffice,berjaya_air,1,[MBL-Iter:50-2010/02/09-02:38:11-From ErrorBasedIntegrator (CBL)-inverse],,50,2,2,11,10,1,,,,,,,,,,,,,1
10135,738749,x100004889,boston,cityhascompanyoffice,british_airways,1,[MBL-Iter:50-2010/02/09-02:38:11-From ErrorBasedIntegrator (CBL)-inverse],,50,1,2,6,14,1,,,,,,,,,,,,,1
10136,738750,x100004890,sydney,cityhascompanyoffice,etihad,1,[MBL-Iter:50-2010/02/09-02:38:11-From ErrorBasedIntegrator (CBL)-inverse],,50,1,1,6,6,1,,,,,,,,,,,,,1
10137,738751,x100004891,manchester,cityhascompanyoffice,flybe,1,"[MBL-Iter:50-2010/02/09-02:38:11-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,50,1,1,10,5,1,,,,,,,,,,,,,1
10138,738752,x100004892,rome,cityhascompanyoffice,lufthansa,1,[MBL-Iter:50-2010/02/09-02:38:11-From ErrorBasedIntegrator (CBL)-inverse],,50,1,1,4,9,1,,,,,,,,,,,,,1
10139,738753,x100004893,singapore,cityhascompanyoffice,qantas,1,[MBL-Iter:50-2010/02/09-02:38:11-From ErrorBasedIntegrator (CBL)-inverse],,50,1,1,9,6,1,,,,,,,,,,,,,1
10140,738754,x100004894,frankfurt,cityhascompanyoffice,ryanair,1,[MBL-Iter:50-2010/02/09-02:38:11-From ErrorBasedIntegrator (CBL)-inverse],,50,1,1,9,7,1,,,,,,,,,,,,,1
10141,738755,x100004895,malaga,cityhascompanyoffice,ryanair,1,[MBL-Iter:50-2010/02/09-02:38:11-From ErrorBasedIntegrator (CBL)-inverse],,50,1,1,6,7,1,,,,,,,,,,,,,1
10142,738756,x100004896,trapani,cityhascompanyoffice,ryanair,1,[MBL-Iter:50-2010/02/09-02:38:11-From ErrorBasedIntegrator (CBL)-inverse],,50,1,1,7,7,1,,,,,,,,,,,,,1
10143,738757,x100004897,cary,cityhascompanyoffice,sas,1,[MBL-Iter:50-2010/02/09-02:38:11-From ErrorBasedIntegrator (CBL)-inverse],,50,1,1,4,3,1,,,,,,,,,,,,,1
10144,738758,x100004898,yangon,cityhascompanyoffice,air_mandalay,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (CBL)-inverse],,51,1,2,6,11,1,,,,,,,,,,,,,1
10145,738759,x100004899,geneva,cityhascompanyoffice,international,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (CBL)-inverse],,51,1,1,6,13,1,,,,,,,,,,,,,1
10146,738760,x100004900,new_york_city,cityhascompanyoffice,lincoln,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (CBL)-inverse],,51,3,1,11,7,1,,,,,,,,,,,,,1
10147,738761,x100004901,johannesburg,cityhascompanyoffice,nationwide_airlines,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (CBL)-inverse],,51,1,2,12,18,1,,,,,,,,,,,,,1
10148,738762,x100004902,vancouver,cityhascompanyoffice,pacific_coastal_airlines,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (CBL)-inverse],,51,1,3,9,22,1,,,,,,,,,,,,,1
10149,738763,x100004903,san_francisco,cityhascompanyoffice,virgin_america,1,[MBL-Iter:51-2010/02/18-09:41:19-From ErrorBasedIntegrator (CBL)-inverse],,51,2,2,12,13,1,,,,,,,,,,,,,1
10150,738764,x100004904,papeete,cityhascompanyoffice,air_tahiti,1,[MBL-Iter:52-2010/02/19-07:47:55-From ErrorBasedIntegrator (CBL)-inverse],,52,1,2,7,9,1,,,,,,,,,,,,,1
10151,738765,x100004905,bangkok,cityhascompanyoffice,thai_international,1,[MBL-Iter:52-2010/02/19-07:47:55-From ErrorBasedIntegrator (CBL)-inverse],,52,1,2,7,17,1,,,,,,,,,,,,,1
10152,738766,x100004906,rawalpindi,cityhascompanyoffice,army,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],-2,53,1,1,10,4,1,,,,,,,,,,,,,0
10153,738767,x100004907,new_delhi,cityhascompanyoffice,army,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],-2,53,2,1,8,4,1,,,,,,,,,,,,,0
10154,738768,x100004908,washington,cityhascompanyoffice,epa,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],-2,53,1,1,10,3,1,,,,,,,,,,,,,0
10155,738769,x100004909,washington_d_c_,cityhascompanyoffice,nasa,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],-2,53,3,1,11,4,1,,,,,,,,,,,,,0
10156,738770,x100004910,munich,cityhascompanyoffice,bmw,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,1,6,3,1,,,,,,,,,,,,,1
10157,738771,x100004911,london_gatwick,cityhascompanyoffice,british_airways,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,2,2,13,14,1,,,,,,,,,,,,,1
10158,738772,x100004912,auburn_hills,cityhascompanyoffice,chrysler,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,2,1,11,8,1,,,,,,,,,,,,,1
10159,738773,x100004913,zurich,cityhascompanyoffice,fifa,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,1,6,4,1,,,,,,,,,,,,,1
10160,738774,x100004914,geneva,cityhascompanyoffice,itu,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,1,6,3,1,,,,,,,,,,,,,1
10161,738775,x100004915,redmond,cityhascompanyoffice,microsoft_corporation,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,2,7,20,1,,,,,,,,,,,,,1
10162,738776,x100004916,amsterdam,cityhascompanyoffice,philips,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,1,9,7,1,,,,,,,,,,,,,1
10163,738777,x100004917,raleigh,cityhascompanyoffice,red_hat,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,2,7,6,1,,,,,,,,,,,,,1
10164,738778,x100004918,canton,cityhascompanyoffice,reebok,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,1,6,6,1,,,,,,,,,,,,,1
10165,738779,x100004919,nagpur,cityhascompanyoffice,rss,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,1,6,3,1,,,,,,,,,,,,,1
10166,738780,x100004920,brussels,cityhascompanyoffice,sn_brussels,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,2,8,10,1,,,,,,,,,,,,,1
10167,738781,x100004921,santa_clara,cityhascompanyoffice,sun,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,2,1,10,3,1,,,,,,,,,,,,,1
10168,738782,x100004922,torrance,cityhascompanyoffice,toyota,1,"[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,53,1,1,8,6,1,,,,,,,,,,,,,1
10169,738783,x100004923,baghdad,cityhascompanyoffice,un,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,1,7,2,1,,,,,,,,,,,,,1
10170,738784,x100004924,sarajevo,cityhascompanyoffice,un,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,1,8,2,1,,,,,,,,,,,,,1
10171,738785,x100004925,kabul,cityhascompanyoffice,un,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,1,5,2,1,,,,,,,,,,,,,1
10172,738786,x100004926,nairobi,cityhascompanyoffice,united_nations,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,2,7,13,1,,,,,,,,,,,,,1
10173,738787,x100004927,gaza,cityhascompanyoffice,united_nations,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,2,4,13,1,,,,,,,,,,,,,1
10174,738788,x100004928,kinshasa,cityhascompanyoffice,united_nations,1,[MBL-Iter:53-2010/02/20-05:11:51-From ErrorBasedIntegrator (CBL)-inverse],,53,1,2,8,13,1,,,,,,,,,,,,,1
10175,738789,x100004929,london,cityhascompanyoffice,un,1,[MBL-Iter:54-2010/02/21-00:49:06-From ErrorBasedIntegrator (CBL)-inverse],,54,1,1,6,2,1,,,,,,,,,,,,,1
10176,738790,x100004930,mumbai,cityhascompanyoffice,jet,1,[MBL-Iter:55-2010/02/21-20:42:09-From ErrorBasedIntegrator (CBL)-inverse],,55,1,1,6,3,1,,,,,,,,,,,,,1
10177,738791,x100004931,nairobi,cityhascompanyoffice,un,1,[MBL-Iter:55-2010/02/21-20:42:09-From ErrorBasedIntegrator (CBL)-inverse],,55,1,1,7,2,1,,,,,,,,,,,,,1
10178,738792,x100004932,delhi,cityhascompanyoffice,jet,1,[MBL-Iter:56-2010/02/22-16:46:39-From ErrorBasedIntegrator (CBL)-inverse],,56,1,1,5,3,1,,,,,,,,,,,,,1
10179,738793,x100004933,san_francisco,cityhascompanyoffice,jet_blue,1,[MBL-Iter:56-2010/02/22-16:46:39-From ErrorBasedIntegrator (CBL)-inverse],,56,2,2,12,7,1,,,,,,,,,,,,,1
10180,738794,x100004934,vienna,cityhascompanyoffice,united_nations,1,[MBL-Iter:56-2010/02/22-16:46:39-From ErrorBasedIntegrator (CBL)-inverse],,56,1,2,6,13,1,,,,,,,,,,,,,1
10181,738795,x100004935,heathrow,cityhascompanyoffice,american,1,[MBL-Iter:57-2010/02/23-15:26:04-From ErrorBasedIntegrator (CBL)-inverse],,57,1,1,8,8,1,,,,,,,,,,,,,1
10182,738796,x100004936,aberdeen,cityhascompanyoffice,eastern,1,[MBL-Iter:57-2010/02/23-15:26:04-From ErrorBasedIntegrator (CBL)-inverse],,57,1,1,8,7,1,,,,,,,,,,,,,1
10183,738797,x100004937,alice_springs,cityhascompanyoffice,qantas,1,[MBL-Iter:57-2010/02/23-15:26:04-From ErrorBasedIntegrator (CBL)-inverse],,57,2,1,12,6,1,,,,,,,,,,,,,1
10184,738798,x100004938,auckland,cityhascompanyoffice,qantas,1,[MBL-Iter:57-2010/02/23-15:26:04-From ErrorBasedIntegrator (CBL)-inverse],,57,1,1,8,6,1,,,,,,,,,,,,,1
10185,738799,x100004939,new_york,cityhascompanyoffice,south_african,1,[MBL-Iter:57-2010/02/23-15:26:04-From ErrorBasedIntegrator (CBL)-inverse],,57,2,2,7,12,1,,,,,,,,,,,,,1
10186,738800,x100004940,vienna,cityhascompanyoffice,un,1,[MBL-Iter:58-2010/02/24-14:24:53-From ErrorBasedIntegrator (CBL)-inverse],,58,1,1,6,2,1,,,,,,,,,,,,,1
10187,738801,x100004941,tokyo,cityhascompanyoffice,american,1,[MBL-Iter:59-2010/02/25-14:27:32-From ErrorBasedIntegrator (CBL)-inverse],,59,1,1,5,8,1,,,,,,,,,,,,,1
10188,738802,x100004942,santiago,cityhascompanyoffice,american,1,[MBL-Iter:59-2010/02/25-14:27:32-From ErrorBasedIntegrator (CBL)-inverse],,59,1,1,8,8,1,,,,,,,,,,,,,1
10189,738803,x100004943,washington,cityhascompanyoffice,indian,1,[MBL-Iter:59-2010/02/25-14:27:32-From ErrorBasedIntegrator (CBL)-inverse],,59,1,1,10,6,1,,,,,,,,,,,,,1
10190,738804,x100004944,san_francisco,cityhascompanyoffice,starfleet,1,[MBL-Iter:59-2010/02/25-14:27:32-From ErrorBasedIntegrator (CBL)-inverse],,59,2,1,12,9,1,,,,,,,,,,,,,1
10191,738805,x100004945,washington,cityhascompanyoffice,cia,1,[MBL-Iter:60-2010/02/26-14:34:34-From ErrorBasedIntegrator (CBL)-inverse],,60,1,1,10,3,1,,,,,,,,,,,,,1
10192,738806,x100004946,washington,cityhascompanyoffice,doe,1,[MBL-Iter:60-2010/02/26-14:34:34-From ErrorBasedIntegrator (CBL)-inverse],,60,1,1,10,3,1,,,,,,,,,,,,,1
10193,738807,x100004947,port_blair,cityhascompanyoffice,indian_airlines,1,[MBL-Iter:61-2010/03/06-20:06:14-From ErrorBasedIntegrator (CBL)-inverse],,61,2,2,9,14,1,,,,,,,,,,,,,1
10194,738808,x100004948,indianapolis,cityhascompanyoffice,international,1,[MBL-Iter:61-2010/03/06-20:06:14-From ErrorBasedIntegrator (CBL)-inverse],,61,1,1,12,13,1,,,,,,,,,,,,,1
10195,738809,x100004949,cape_town,cityhascompanyoffice,south_african_airways,1,[MBL-Iter:61-2010/03/06-20:06:14-From ErrorBasedIntegrator (CBL)-inverse],,61,2,3,8,19,1,,,,,,,,,,,,,1
10196,738810,x100004950,dayton,cityhascompanyoffice,world,1,[MBL-Iter:61-2010/03/06-20:06:14-From ErrorBasedIntegrator (CBL)-inverse],,61,1,1,6,5,1,,,,,,,,,,,,,1
10197,738811,x100004951,strasbourg,cityhascompanyoffice,air_france,1,[MBL-Iter:62-2010/03/08-08:05:12-From ErrorBasedIntegrator (CBL)-inverse],,62,1,2,10,9,1,,,,,,,,,,,,,1
10198,738812,x100004952,kuching,cityhascompanyoffice,airasia,1,[MBL-Iter:62-2010/03/08-08:05:12-From ErrorBasedIntegrator (CBL)-inverse],,62,1,1,7,7,1,,,,,,,,,,,,,1
10199,738813,x100004953,new_york,cityhascompanyoffice,apple,1,[MBL-Iter:62-2010/03/08-08:05:12-From ErrorBasedIntegrator (CBL)-inverse],,62,2,1,7,5,1,,,,,,,,,,,,,1
10200,738814,x100004954,birmingham,cityhascompanyoffice,british_airways,1,[MBL-Iter:62-2010/03/08-08:05:12-From ErrorBasedIntegrator (CBL)-inverse],,62,1,2,10,14,1,,,,,,,,,,,,,1
10201,738815,x100004955,emeryville,cityhascompanyoffice,chiron,1,"[MBL-Iter:62-2010/03/08-08:05:12-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,62,1,1,10,6,1,,,,,,,,,,,,,1
10202,738816,x100004956,san_francisco,cityhascompanyoffice,genentech,1,"[MBL-Iter:62-2010/03/08-08:05:12-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,62,2,1,12,9,1,,,,,,,,,,,,,1
10203,738817,x100004957,stansted,cityhascompanyoffice,air_berlin,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,2,8,9,1,,,,,,,,,,,,,1
10204,738818,x100004958,copenhagen,cityhascompanyoffice,air_berlin,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,2,10,9,1,,,,,,,,,,,,,1
10205,738819,x100004959,amsterdam,cityhascompanyoffice,air_berlin,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,2,9,9,1,,,,,,,,,,,,,1
10206,738820,x100004960,london,cityhascompanyoffice,air_india,1,[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (CBL)-inverse],,63,1,2,6,8,1,,,,,,,,,,,,,1
10207,738821,x100004961,birmingham,cityhascompanyoffice,bmi_baby,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,2,10,7,1,,,,,,,,,,,,,1
10208,738822,x100004962,cardiff,cityhascompanyoffice,bmi_baby,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,2,7,7,1,,,,,,,,,,,,,1
10209,738823,x100004963,barcelona,cityhascompanyoffice,clickair,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,1,9,8,1,,,,,,,,,,,,,1
10210,738824,x100004964,milan,cityhascompanyoffice,easyjet,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,1,5,7,1,,,,,,,,,,,,,1
10211,738825,x100004965,berlin,cityhascompanyoffice,easyjet,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,1,6,7,1,,,,,,,,,,,,,1
10212,738826,x100004966,luton,cityhascompanyoffice,easyjet,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,1,5,7,1,,,,,,,,,,,,,1
10213,738827,x100004967,lyon,cityhascompanyoffice,easyjet,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,1,4,7,1,,,,,,,,,,,,,1
10214,738828,x100004968,barcelona,cityhascompanyoffice,easyjet,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,1,9,7,1,,,,,,,,,,,,,1
10215,738829,x100004969,washington,cityhascompanyoffice,fcc,1,[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (CBL)-inverse],,63,1,1,10,3,1,,,,,,,,,,,,,1
10216,738830,x100004970,edinburgh,cityhascompanyoffice,flyglobespan,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,1,9,12,1,,,,,,,,,,,,,1
10217,738831,x100004971,denver,cityhascompanyoffice,frontier_airlines,1,[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (CBL)-inverse],,63,1,2,6,16,1,,,,,,,,,,,,,1
10218,738832,x100004972,portland,cityhascompanyoffice,horizon_air,1,[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (CBL)-inverse],,63,1,2,8,10,1,,,,,,,,,,,,,1
10219,738833,x100004973,bangkok,cityhascompanyoffice,jet_airways,1,[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (CBL)-inverse],,63,1,2,7,10,1,,,,,,,,,,,,,1
10220,738834,x100004974,cambridge,cityhascompanyoffice,mitsubishi_electric,1,[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (CBL)-inverse],,63,1,2,9,18,1,,,,,,,,,,,,,1
10221,738835,x100004975,bucharest,cityhascompanyoffice,myair,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,1,9,5,1,,,,,,,,,,,,,1
10222,738836,x100004976,beziers,cityhascompanyoffice,ryanair,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,1,7,7,1,,,,,,,,,,,,,1
10223,738837,x100004977,east_midlands,cityhascompanyoffice,ryanair,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,2,1,12,7,1,,,,,,,,,,,,,1
10224,738838,x100004978,bournemouth,cityhascompanyoffice,ryanair,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,1,11,7,1,,,,,,,,,,,,,1
10225,738839,x100004979,perpignan,cityhascompanyoffice,ryanair,1,"[MBL-Iter:63-2010/03/09-18:27:52-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,63,1,1,9,7,1,,,,,,,,,,,,,1
10226,738840,x100004980,nadi,cityhascompanyoffice,air_pacific,1,[MBL-Iter:64-2010/03/16-13:13:13-From ErrorBasedIntegrator (CBL)-inverse],,64,1,2,4,10,1,,,,,,,,,,,,,1
10227,738841,x100004981,kandahar,cityhascompanyoffice,indian_airlines,1,[MBL-Iter:64-2010/03/16-13:13:13-From ErrorBasedIntegrator (CBL)-inverse],,64,1,2,8,14,1,,,,,,,,,,,,,1
10228,738842,x100004982,kuala_lumpur,cityhascompanyoffice,malaysian_airlines,1,[MBL-Iter:64-2010/03/16-13:13:13-From ErrorBasedIntegrator (CBL)-inverse],,64,2,2,11,17,1,,,,,,,,,,,,,1
10229,738843,x100004983,zurich,cityhascompanyoffice,swiss_international_air_lines,1,"[MBL-Iter:64-2010/03/16-13:13:13-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,64,1,4,6,26,1,,,,,,,,,,,,,1
10230,738844,x100004984,paris,cityhascompanyoffice,vueling,1,"[MBL-Iter:64-2010/03/16-13:13:13-From ErrorBasedIntegrator (SEAL,CBL)-inverse]",,64,1,1,5,7,1,,,,,,,,,,,,,1
10231,738845,x100004985,bordeaux,cityhascompanyoffice,air_france,1,[MBL-Iter:65-2010/03/17-18:28:39-From ErrorBasedIntegrator (CBL)-inverse],,65,1,2,8,9,1,,,,,,,,,,,,,1
10232,738846,x100004986,fairbanks,cityhascompanyoffice,alaska_airlines,1,[MBL-Iter:65-2010/03/17-18:28:39-From ErrorBasedIntegrator (CBL)-inverse],,65,1,2,9,14,1,,,,,,,,,,,,,1
10233,738847,x100004987,tokyo,cityhascompanyoffice,ana,1,[MBL-Iter:65-2010/03/17-18:28:39-From ErrorBasedIntegrator (CBL)-inverse],,65,1,1,5,3,1,,,,,,,,,,,,,1
10234,738848,x100004988,everett,cityhascompanyoffice,boeing,1,[MBL-Iter:65-2010/03/17-18:28:39-From ErrorBasedIntegrator (CBL)-inverse],,65,1,1,7,6,1,,,,,,,,,,,,,1
10235,738849,x100004989,pisa,cityhascompanyoffice,british_airways,1,[MBL-Iter:65-2010/03/17-18:28:39-From ErrorBasedIntegrator (CBL)-inverse],,65,1,2,4,14,1,,,,,,,,,,,,,1
10236,738850,x100004990,zurich,cityhascompanyoffice,british_airways,1,[MBL-Iter:65-2010/03/17-18:28:39-From ErrorBasedIntegrator (CBL)-inverse],,65,1,2,6,14,1,,,,,,,,,,,,,1
